LET spectra each 0.1 cm 
 cell  400                                                                                                                             
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   0.00000E+00 0.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   2.78351E-10 0.5774
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   2.15052E-09 0.2054
    6.5683E+00   1.89652E-10 0.7082
    6.7583E+00   6.22513E-09 0.1221
    6.9538E+00   5.74314E-10 0.4093
    7.1550E+00   1.24308E-08 0.0882
    7.3619E+00   1.43901E-09 0.2658
    7.5749E+00   3.31506E-03 0.0009
    7.7941E+00   5.94897E-04 0.0009
    8.0195E+00   6.06801E-04 0.0009
    8.2515E+00   3.39968E-03 0.0009
    8.4902E+00   6.53437E-06 0.0039
    8.7359E+00   5.73013E-05 0.0014
    8.9886E+00   2.50735E-06 0.0063
    9.2486E+00   3.37739E-05 0.0018
    9.5162E+00   2.48293E-06 0.0064
    9.7915E+00   2.58019E-06 0.0063
    1.0075E+01   2.95315E-05 0.0019
    1.0366E+01   2.69373E-06 0.0062
    1.0666E+01   2.63291E-05 0.0020
    1.0975E+01   2.80677E-06 0.0061
    1.1292E+01   2.32942E-05 0.0021
    1.1619E+01   2.97488E-06 0.0059
    1.1955E+01   3.05770E-06 0.0058
    1.2301E+01   2.02927E-05 0.0023
    1.2657E+01   3.08111E-06 0.0057
    1.3023E+01   1.80015E-05 0.0024
    1.3400E+01   2.80634E-06 0.0058
    1.3787E+01   2.89347E-06 0.0057
    1.4186E+01   1.56714E-05 0.0026
    1.4596E+01   2.40658E-06 0.0057
    1.5019E+01   1.43536E-05 0.0026
    1.5453E+01   2.06343E-06 0.0056
    1.5900E+01   2.11823E-06 0.0056
    1.6360E+01   1.25875E-05 0.0027
    1.6834E+01   1.96398E-06 0.0054
    1.7321E+01   1.11526E-05 0.0028
    1.7822E+01   1.75975E-06 0.0053
    1.8337E+01   9.94569E-06 0.0029
    1.8868E+01   1.54849E-06 0.0053
    1.9413E+01   1.56276E-06 0.0052
    1.9975E+01   8.60122E-06 0.0029
    2.0553E+01   1.36686E-06 0.0052
    2.1148E+01   7.63233E-06 0.0029
    2.1759E+01   1.26317E-06 0.0050
    2.2389E+01   1.22874E-06 0.0051
    2.3037E+01   6.67640E-06 0.0029
    2.3703E+01   1.04551E-06 0.0051
    2.4389E+01   5.88202E-06 0.0029
    2.5094E+01   9.86044E-07 0.0049
    2.5820E+01   9.27889E-07 0.0050
    2.6567E+01   5.17457E-06 0.0029
    2.7336E+01   7.96255E-07 0.0050
    2.8127E+01   4.56029E-06 0.0029
    2.8940E+01   7.77006E-07 0.0047
    2.9777E+01   7.13743E-07 0.0049
    3.0639E+01   4.02687E-06 0.0029
    3.1525E+01   6.10741E-07 0.0049
    3.2437E+01   3.53107E-06 0.0029
    3.3376E+01   6.06047E-07 0.0046
    3.4341E+01   5.40324E-07 0.0048
    3.5335E+01   3.12440E-06 0.0029
    3.6357E+01   4.60049E-07 0.0048
    3.7409E+01   2.73991E-06 0.0029
    3.8491E+01   4.59322E-07 0.0045
    3.9604E+01   4.16554E-07 0.0047
    4.0750E+01   2.40934E-06 0.0028
    4.1929E+01   3.40566E-07 0.0048
    4.3142E+01   2.12362E-06 0.0028
    4.4390E+01   3.42955E-07 0.0044
    4.5674E+01   1.80257E-06 0.0028
    4.6996E+01   3.74473E-07 0.0039
    4.8355E+01   2.55793E-07 0.0048
    4.9754E+01   1.64047E-06 0.0028
    5.1193E+01   2.56165E-07 0.0044
    5.2674E+01   1.39237E-06 0.0028
    5.4198E+01   2.83357E-07 0.0039
    5.5766E+01   1.95890E-07 0.0047
    5.7379E+01   1.27067E-06 0.0027
    5.9039E+01   1.87533E-07 0.0044
    6.0747E+01   1.08556E-06 0.0027
    6.2505E+01   2.04833E-07 0.0039
    6.4313E+01   1.56179E-07 0.0045
    6.6174E+01   9.73356E-07 0.0027
    6.8088E+01   1.33344E-07 0.0045
    7.0058E+01   8.45089E-07 0.0027
    7.2084E+01   1.42104E-07 0.0040
    7.4170E+01   7.11261E-07 0.0027
    7.6315E+01   1.54758E-07 0.0036
    7.8523E+01   1.01253E-07 0.0044
    8.0795E+01   6.55629E-07 0.0026
    8.3132E+01   9.67470E-08 0.0042
    8.5537E+01   5.65026E-07 0.0026
    8.8012E+01   9.86033E-08 0.0039
    9.0558E+01   4.78896E-07 0.0026
    9.3178E+01   1.01484E-07 0.0035
    9.5873E+01   7.03221E-08 0.0042
    9.8647E+01   4.34097E-07 0.0026
    1.0150E+02   6.23143E-08 0.0042
    1.0444E+02   3.74480E-07 0.0026
    1.0746E+02   6.25061E-08 0.0039
    1.1057E+02   3.15497E-07 0.0026
    1.1377E+02   6.46078E-08 0.0035
    1.1706E+02   4.64344E-08 0.0041
    1.2044E+02   2.82557E-07 0.0026
    1.2393E+02   4.02722E-08 0.0041
    1.2751E+02   2.42827E-07 0.0026
    1.3120E+02   4.10861E-08 0.0038
    1.3500E+02   2.03472E-07 0.0025
    1.3890E+02   4.26572E-08 0.0035
    1.4292E+02   2.89641E-08 0.0042
    1.4706E+02   1.83016E-07 0.0025
    1.5131E+02   2.68775E-08 0.0040
    1.5569E+02   1.54885E-07 0.0025
    1.6019E+02   2.83175E-08 0.0036
    1.6483E+02   2.29219E-08 0.0040
    1.6959E+02   1.34863E-07 0.0025
    1.7450E+02   1.85923E-08 0.0041
    1.7955E+02   1.16337E-07 0.0025
    1.8474E+02   1.87709E-08 0.0038
    1.9009E+02   9.67344E-08 0.0025
    1.9559E+02   1.99165E-08 0.0034
    2.0124E+02   1.36485E-08 0.0041
    2.0707E+02   8.61170E-08 0.0025
    2.1306E+02   1.28730E-08 0.0039
    2.1922E+02   7.26453E-08 0.0025
    2.2556E+02   1.35102E-08 0.0036
    2.3209E+02   1.08786E-08 0.0040
    2.3880E+02   6.34704E-08 0.0025
    2.4571E+02   9.14116E-09 0.0040
    2.5282E+02   5.49070E-08 0.0025
    2.6013E+02   8.84049E-09 0.0038
    2.6766E+02   4.63955E-08 0.0025
    2.7540E+02   8.97913E-09 0.0035
    2.8337E+02   6.45224E-09 0.0039
    2.9157E+02   5.22820E-09 0.0032
    3.0000E+02   0.00000E+00 0.0000
      total      8.32361E-03 0.0007
 
 cell  508                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   5.12707E-11 1.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   2.78272E-10 0.5774
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   2.23459E-09 0.1997
    6.5683E+00   9.52839E-11 1.0000
    6.7583E+00   5.63467E-09 0.1294
    6.9538E+00   4.76694E-10 0.4474
    7.1550E+00   1.28313E-08 0.0863
    7.3619E+00   4.04777E-10 0.5024
    7.5749E+00   2.02918E-03 0.0011
    7.7941E+00   5.19478E-04 0.0010
    8.0195E+00   5.78905E-04 0.0009
    8.2515E+00   4.75320E-03 0.0008
    8.4902E+00   8.86757E-06 0.0033
    8.7359E+00   6.81951E-05 0.0013
    8.9886E+00   2.64721E-06 0.0061
    9.2486E+00   3.43713E-05 0.0018
    9.5162E+00   2.50161E-06 0.0064
    9.7915E+00   2.58416E-06 0.0063
    1.0075E+01   2.97007E-05 0.0019
    1.0366E+01   2.69232E-06 0.0062
    1.0666E+01   2.64587E-05 0.0020
    1.0975E+01   2.83206E-06 0.0060
    1.1292E+01   2.33278E-05 0.0021
    1.1619E+01   2.96429E-06 0.0059
    1.1955E+01   3.05637E-06 0.0058
    1.2301E+01   2.04812E-05 0.0023
    1.2657E+01   3.05797E-06 0.0058
    1.3023E+01   1.80802E-05 0.0024
    1.3400E+01   2.84135E-06 0.0057
    1.3787E+01   2.93617E-06 0.0057
    1.4186E+01   1.58172E-05 0.0025
    1.4596E+01   2.37531E-06 0.0058
    1.5019E+01   1.43792E-05 0.0026
    1.5453E+01   2.08537E-06 0.0056
    1.5900E+01   2.12695E-06 0.0055
    1.6360E+01   1.26102E-05 0.0027
    1.6834E+01   1.94844E-06 0.0054
    1.7321E+01   1.11730E-05 0.0028
    1.7822E+01   1.80437E-06 0.0053
    1.8337E+01   9.97356E-06 0.0029
    1.8868E+01   1.55906E-06 0.0053
    1.9413E+01   1.58982E-06 0.0052
    1.9975E+01   8.69133E-06 0.0029
    2.0553E+01   1.37489E-06 0.0052
    2.1148E+01   7.65957E-06 0.0029
    2.1759E+01   1.26470E-06 0.0050
    2.2389E+01   1.23478E-06 0.0051
    2.3037E+01   6.72477E-06 0.0029
    2.3703E+01   1.04611E-06 0.0051
    2.4389E+01   5.94783E-06 0.0029
    2.5094E+01   9.97797E-07 0.0048
    2.5820E+01   9.38558E-07 0.0050
    2.6567E+01   5.20460E-06 0.0029
    2.7336E+01   8.09141E-07 0.0050
    2.8127E+01   4.57774E-06 0.0029
    2.8940E+01   7.76250E-07 0.0047
    2.9777E+01   7.13986E-07 0.0049
    3.0639E+01   4.04121E-06 0.0029
    3.1525E+01   6.10087E-07 0.0049
    3.2437E+01   3.55221E-06 0.0029
    3.3376E+01   6.06834E-07 0.0046
    3.4341E+01   5.44958E-07 0.0048
    3.5335E+01   3.14360E-06 0.0029
    3.6357E+01   4.62565E-07 0.0048
    3.7409E+01   2.75470E-06 0.0029
    3.8491E+01   4.62593E-07 0.0045
    3.9604E+01   4.20083E-07 0.0047
    4.0750E+01   2.42388E-06 0.0028
    4.1929E+01   3.44561E-07 0.0048
    4.3142E+01   2.12987E-06 0.0028
    4.4390E+01   3.47732E-07 0.0044
    4.5674E+01   1.81013E-06 0.0028
    4.6996E+01   3.75319E-07 0.0039
    4.8355E+01   2.58926E-07 0.0047
    4.9754E+01   1.65223E-06 0.0028
    5.1193E+01   2.56671E-07 0.0044
    5.2674E+01   1.40130E-06 0.0027
    5.4198E+01   2.83975E-07 0.0039
    5.5766E+01   1.96435E-07 0.0047
    5.7379E+01   1.27305E-06 0.0027
    5.9039E+01   1.86341E-07 0.0044
    6.0747E+01   1.08747E-06 0.0027
    6.2505E+01   2.05632E-07 0.0039
    6.4313E+01   1.55433E-07 0.0045
    6.6174E+01   9.74615E-07 0.0027
    6.8088E+01   1.34948E-07 0.0045
    7.0058E+01   8.45887E-07 0.0027
    7.2084E+01   1.42079E-07 0.0040
    7.4170E+01   7.12624E-07 0.0027
    7.6315E+01   1.53901E-07 0.0036
    7.8523E+01   1.02407E-07 0.0044
    8.0795E+01   6.55792E-07 0.0026
    8.3132E+01   9.65218E-08 0.0042
    8.5537E+01   5.65471E-07 0.0026
    8.8012E+01   9.85426E-08 0.0039
    9.0558E+01   4.78172E-07 0.0026
    9.3178E+01   1.01353E-07 0.0035
    9.5873E+01   7.02972E-08 0.0042
    9.8647E+01   4.33575E-07 0.0026
    1.0150E+02   6.21046E-08 0.0042
    1.0444E+02   3.73785E-07 0.0026
    1.0746E+02   6.27210E-08 0.0039
    1.1057E+02   3.15304E-07 0.0026
    1.1377E+02   6.49365E-08 0.0035
    1.1706E+02   4.59959E-08 0.0042
    1.2044E+02   2.82971E-07 0.0026
    1.2393E+02   4.01135E-08 0.0041
    1.2751E+02   2.42593E-07 0.0026
    1.3120E+02   4.12296E-08 0.0038
    1.3500E+02   2.03265E-07 0.0026
    1.3890E+02   4.26058E-08 0.0035
    1.4292E+02   2.92142E-08 0.0042
    1.4706E+02   1.82397E-07 0.0025
    1.5131E+02   2.70007E-08 0.0040
    1.5569E+02   1.54508E-07 0.0025
    1.6019E+02   2.81993E-08 0.0036
    1.6483E+02   2.29109E-08 0.0040
    1.6959E+02   1.34618E-07 0.0025
    1.7450E+02   1.86851E-08 0.0041
    1.7955E+02   1.15923E-07 0.0025
    1.8474E+02   1.89186E-08 0.0038
    1.9009E+02   9.66276E-08 0.0025
    1.9559E+02   1.98205E-08 0.0035
    2.0124E+02   1.36397E-08 0.0041
    2.0707E+02   8.60450E-08 0.0025
    2.1306E+02   1.27897E-08 0.0040
    2.1922E+02   7.24598E-08 0.0025
    2.2556E+02   1.35930E-08 0.0036
    2.3209E+02   1.07474E-08 0.0040
    2.3880E+02   6.34286E-08 0.0025
    2.4571E+02   9.09756E-09 0.0040
    2.5282E+02   5.47798E-08 0.0025
    2.6013E+02   8.87158E-09 0.0038
    2.6766E+02   4.63269E-08 0.0025
    2.7540E+02   8.95374E-09 0.0035
    2.8337E+02   6.42155E-09 0.0039
    2.9157E+02   5.23674E-09 0.0032
    3.0000E+02   0.00000E+00 0.0000
      total      8.30338E-03 0.0007
 
 cell  509                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   9.01782E-11 1.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   2.78308E-10 0.5774
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   2.46890E-09 0.1930
    6.5683E+00   0.00000E+00 0.0000
    6.7583E+00   5.47793E-09 0.1308
    6.9538E+00   3.85636E-10 0.5013
    7.1550E+00   1.31339E-08 0.0856
    7.3619E+00   2.97065E-10 0.5828
    7.5749E+00   1.06015E-03 0.0013
    7.7941E+00   3.68806E-04 0.0011
    8.0195E+00   4.49620E-04 0.0010
    8.2515E+00   5.95776E-03 0.0008
    8.4902E+00   1.33685E-05 0.0028
    8.7359E+00   8.53125E-05 0.0012
    8.9886E+00   2.79269E-06 0.0060
    9.2486E+00   3.51765E-05 0.0017
    9.5162E+00   2.53529E-06 0.0063
    9.7915E+00   2.61227E-06 0.0062
    1.0075E+01   2.98956E-05 0.0019
    1.0366E+01   2.69913E-06 0.0062
    1.0666E+01   2.65771E-05 0.0020
    1.0975E+01   2.86347E-06 0.0060
    1.1292E+01   2.33776E-05 0.0021
    1.1619E+01   2.96315E-06 0.0059
    1.1955E+01   3.06735E-06 0.0058
    1.2301E+01   2.06406E-05 0.0023
    1.2657E+01   3.10118E-06 0.0057
    1.3023E+01   1.80777E-05 0.0024
    1.3400E+01   2.85264E-06 0.0057
    1.3787E+01   2.96519E-06 0.0056
    1.4186E+01   1.59278E-05 0.0025
    1.4596E+01   2.39366E-06 0.0057
    1.5019E+01   1.44512E-05 0.0026
    1.5453E+01   2.10133E-06 0.0056
    1.5900E+01   2.14172E-06 0.0055
    1.6360E+01   1.26826E-05 0.0027
    1.6834E+01   1.96358E-06 0.0054
    1.7321E+01   1.12134E-05 0.0028
    1.7822E+01   1.77358E-06 0.0053
    1.8337E+01   1.00260E-05 0.0029
    1.8868E+01   1.56800E-06 0.0052
    1.9413E+01   1.58672E-06 0.0052
    1.9975E+01   8.75893E-06 0.0029
    2.0553E+01   1.38543E-06 0.0051
    2.1148E+01   7.73350E-06 0.0029
    2.1759E+01   1.29157E-06 0.0050
    2.2389E+01   1.24407E-06 0.0051
    2.3037E+01   6.76477E-06 0.0029
    2.3703E+01   1.04832E-06 0.0051
    2.4389E+01   5.97654E-06 0.0029
    2.5094E+01   1.01621E-06 0.0048
    2.5820E+01   9.41849E-07 0.0050
    2.6567E+01   5.26309E-06 0.0029
    2.7336E+01   8.16150E-07 0.0049
    2.8127E+01   4.60917E-06 0.0029
    2.8940E+01   7.89116E-07 0.0047
    2.9777E+01   7.17625E-07 0.0049
    3.0639E+01   4.04849E-06 0.0029
    3.1525E+01   6.12910E-07 0.0049
    3.2437E+01   3.54579E-06 0.0029
    3.3376E+01   6.08196E-07 0.0046
    3.4341E+01   5.45283E-07 0.0048
    3.5335E+01   3.14001E-06 0.0029
    3.6357E+01   4.56529E-07 0.0049
    3.7409E+01   2.75699E-06 0.0029
    3.8491E+01   4.63247E-07 0.0045
    3.9604E+01   4.19907E-07 0.0047
    4.0750E+01   2.42828E-06 0.0028
    4.1929E+01   3.45974E-07 0.0048
    4.3142E+01   2.14658E-06 0.0028
    4.4390E+01   3.50447E-07 0.0044
    4.5674E+01   1.82464E-06 0.0028
    4.6996E+01   3.80788E-07 0.0039
    4.8355E+01   2.59382E-07 0.0047
    4.9754E+01   1.66335E-06 0.0028
    5.1193E+01   2.57392E-07 0.0044
    5.2674E+01   1.40914E-06 0.0027
    5.4198E+01   2.86700E-07 0.0039
    5.5766E+01   1.98457E-07 0.0046
    5.7379E+01   1.28368E-06 0.0027
    5.9039E+01   1.88539E-07 0.0044
    6.0747E+01   1.09579E-06 0.0027
    6.2505E+01   2.07980E-07 0.0039
    6.4313E+01   1.57305E-07 0.0045
    6.6174E+01   9.83389E-07 0.0027
    6.8088E+01   1.35590E-07 0.0044
    7.0058E+01   8.52991E-07 0.0027
    7.2084E+01   1.43372E-07 0.0040
    7.4170E+01   7.17883E-07 0.0026
    7.6315E+01   1.54889E-07 0.0036
    7.8523E+01   1.02785E-07 0.0044
    8.0795E+01   6.60460E-07 0.0026
    8.3132E+01   9.74626E-08 0.0042
    8.5537E+01   5.68270E-07 0.0026
    8.8012E+01   9.92649E-08 0.0038
    9.0558E+01   4.81587E-07 0.0026
    9.3178E+01   1.02118E-07 0.0035
    9.5873E+01   7.11242E-08 0.0042
    9.8647E+01   4.37257E-07 0.0026
    1.0150E+02   6.23226E-08 0.0042
    1.0444E+02   3.76966E-07 0.0026
    1.0746E+02   6.30447E-08 0.0039
    1.1057E+02   3.18102E-07 0.0026
    1.1377E+02   6.51138E-08 0.0035
    1.1706E+02   4.64223E-08 0.0041
    1.2044E+02   2.85106E-07 0.0026
    1.2393E+02   4.04707E-08 0.0041
    1.2751E+02   2.45002E-07 0.0025
    1.3120E+02   4.13519E-08 0.0038
    1.3500E+02   2.05450E-07 0.0025
    1.3890E+02   4.28499E-08 0.0035
    1.4292E+02   2.93405E-08 0.0041
    1.4706E+02   1.84399E-07 0.0025
    1.5131E+02   2.70221E-08 0.0040
    1.5569E+02   1.56040E-07 0.0025
    1.6019E+02   2.86632E-08 0.0036
    1.6483E+02   2.29492E-08 0.0040
    1.6959E+02   1.35990E-07 0.0025
    1.7450E+02   1.87810E-08 0.0041
    1.7955E+02   1.17018E-07 0.0025
    1.8474E+02   1.90435E-08 0.0038
    1.9009E+02   9.76461E-08 0.0025
    1.9559E+02   1.99430E-08 0.0034
    2.0124E+02   1.38331E-08 0.0041
    2.0707E+02   8.66943E-08 0.0025
    2.1306E+02   1.29692E-08 0.0039
    2.1922E+02   7.30146E-08 0.0025
    2.2556E+02   1.37503E-08 0.0036
    2.3209E+02   1.08880E-08 0.0040
    2.3880E+02   6.39401E-08 0.0025
    2.4571E+02   9.21897E-09 0.0040
    2.5282E+02   5.52806E-08 0.0025
    2.6013E+02   8.94168E-09 0.0038
    2.6766E+02   4.67324E-08 0.0025
    2.7540E+02   9.07043E-09 0.0035
    2.8337E+02   6.47684E-09 0.0039
    2.9157E+02   5.28574E-09 0.0032
    3.0000E+02   0.00000E+00 0.0000
      total      8.28317E-03 0.0007
 
 cell  510                                                                                                                             
    s(e) (MeV/cm)
    1.0000E+00   0.00000E+00 0.0000
    1.0289E+00   0.00000E+00 0.0000
    1.0587E+00   0.00000E+00 0.0000
    1.0893E+00   0.00000E+00 0.0000
    1.1208E+00   0.00000E+00 0.0000
    1.1533E+00   0.00000E+00 0.0000
    1.1866E+00   0.00000E+00 0.0000
    1.2210E+00   0.00000E+00 0.0000
    1.2563E+00   0.00000E+00 0.0000
    1.2926E+00   0.00000E+00 0.0000
    1.3300E+00   0.00000E+00 0.0000
    1.3685E+00   0.00000E+00 0.0000
    1.4081E+00   0.00000E+00 0.0000
    1.4488E+00   0.00000E+00 0.0000
    1.4907E+00   0.00000E+00 0.0000
    1.5339E+00   0.00000E+00 0.0000
    1.5782E+00   0.00000E+00 0.0000
    1.6239E+00   0.00000E+00 0.0000
    1.6709E+00   0.00000E+00 0.0000
    1.7192E+00   0.00000E+00 0.0000
    1.7689E+00   0.00000E+00 0.0000
    1.8201E+00   0.00000E+00 0.0000
    1.8728E+00   0.00000E+00 0.0000
    1.9269E+00   0.00000E+00 0.0000
    1.9827E+00   0.00000E+00 0.0000
    2.0400E+00   0.00000E+00 0.0000
    2.0991E+00   0.00000E+00 0.0000
    2.1598E+00   0.00000E+00 0.0000
    2.2223E+00   0.00000E+00 0.0000
    2.2866E+00   0.00000E+00 0.0000
    2.3527E+00   0.00000E+00 0.0000
    2.4208E+00   0.00000E+00 0.0000
    2.4908E+00   0.00000E+00 0.0000
    2.5629E+00   0.00000E+00 0.0000
    2.6370E+00   0.00000E+00 0.0000
    2.7133E+00   0.00000E+00 0.0000
    2.7918E+00   0.00000E+00 0.0000
    2.8725E+00   0.00000E+00 0.0000
    2.9557E+00   0.00000E+00 0.0000
    3.0412E+00   0.00000E+00 0.0000
    3.1291E+00   0.00000E+00 0.0000
    3.2197E+00   0.00000E+00 0.0000
    3.3128E+00   0.00000E+00 0.0000
    3.4086E+00   0.00000E+00 0.0000
    3.5072E+00   0.00000E+00 0.0000
    3.6087E+00   0.00000E+00 0.0000
    3.7131E+00   0.00000E+00 0.0000
    3.8205E+00   0.00000E+00 0.0000
    3.9311E+00   0.00000E+00 0.0000
    4.0448E+00   0.00000E+00 0.0000
    4.1618E+00   0.00000E+00 0.0000
    4.2822E+00   0.00000E+00 0.0000
    4.4061E+00   0.00000E+00 0.0000
    4.5335E+00   0.00000E+00 0.0000
    4.6647E+00   0.00000E+00 0.0000
    4.7996E+00   0.00000E+00 0.0000
    4.9385E+00   0.00000E+00 0.0000
    5.0814E+00   0.00000E+00 0.0000
    5.2284E+00   0.00000E+00 0.0000
    5.3796E+00   0.00000E+00 0.0000
    5.5352E+00   9.02291E-11 1.0000
    5.6954E+00   0.00000E+00 0.0000
    5.8601E+00   0.00000E+00 0.0000
    6.0297E+00   1.84790E-10 0.7071
    6.2041E+00   0.00000E+00 0.0000
    6.3836E+00   2.13386E-09 0.2086
    6.5683E+00   9.28108E-11 1.0000
    6.7583E+00   5.30674E-09 0.1325
    6.9538E+00   4.91686E-10 0.4485
    7.1550E+00   1.28841E-08 0.0857
    7.3619E+00   3.89197E-10 0.6149
    7.5749E+00   4.65694E-04 0.0017
    7.7941E+00   2.12115E-04 0.0013
    8.0195E+00   2.83558E-04 0.0012
    8.2515E+00   6.81287E-03 0.0008
    8.4902E+00   2.26824E-05 0.0023
    8.7359E+00   1.14768E-04 0.0011
    8.9886E+00   3.02094E-06 0.0057
    9.2486E+00   3.63655E-05 0.0017
    9.5162E+00   2.54164E-06 0.0063
    9.7915E+00   2.62356E-06 0.0062
    1.0075E+01   3.01080E-05 0.0019
