6.2   1.34E-01   9.40E-05
6.3   1.41E-01   9.88E-05
6.4   1.49E-01   1.05E-04
6.5   1.59E-01   1.12E-04
6.6   1.71E-01   1.20E-04
6.7   1.84E-01   1.29E-04
6.8   1.96E-01   1.37E-04
6.9   2.00E-01   1.40E-04
7   1.92E-01   1.54E-04
7.1   1.68E-01   1.34E-04
7.2   1.31E-01   1.18E-04
7.3   8.86E-02   8.86E-05
7.4   5.17E-02   5.69E-05
7.5   2.57E-02   3.60E-05
7.6   1.08E-02   1.95E-05
7.7   3.86E-03   9.65E-06
7.8   1.19E-03   4.17E-06
7.9   3.57E-04   1.75E-06
8   1.41E-04   7.77E-07
8.1   9.42E-05   4.80E-07
8.2   8.42E-05   4.04E-07
8.3   8.16E-05   3.92E-07
8.4   7.99E-05   3.92E-07
8.5   7.92E-05   3.96E-07
8.6   7.75E-05   3.87E-07
8.7   7.61E-05   3.88E-07
8.8   7.49E-05   3.82E-07
8.9   7.36E-05   3.75E-07
9   7.23E-05   3.76E-07
9.1   7.13E-05   3.78E-07
9.2   7.01E-05   3.72E-07
9.3   6.93E-05   3.67E-07
9.4   6.82E-05   3.75E-07
9.5   6.68E-05   3.68E-07
9.6   6.56E-05   3.67E-07
9.7   6.43E-05   3.54E-07
9.8   6.36E-05   3.63E-07
9.9   6.23E-05   3.55E-07
10   6.13E-05   3.49E-07
10.1   5.98E-05   3.47E-07
10.2   5.79E-05   3.36E-07

